lng,lat,name,strasse,hausnr,plz,ort,anlage,kategorie,zugaenglichkeit,beschreibung,website
8.72195800856917,47.3461040101026,Spielplatz und Spielwiese Dorfbad,,,,,,Freizeitanlage: Spielplatz,,,
8.73316700858034,47.3447470100989,Spielplatz Sulzbacherstrasse,,,,,,Freizeitanlage: Spielplatz,,,
8.69122900854095,47.3420700101104,Spielplatz Seebad Niederuster,,,,,,Freizeitanlage: Spielplatz,,,
8.71556400856289,47.3466050101047,Spielplatz Schulhaus Dorf,,,,,,Freizeitanlage: Spielplatz,,,
8.71127600855795,47.3491900101068,Spielplatz Püntwiese,,,,,,Freizeitanlage: Spielplatz,,,
8.71555390350379,47.3465960671722,Spielplatz Musikschule Uster/Greifensee,,,,,,Freizeitanlage: Spielplatz,öffentlicher Raum (resp. vergleichbare Zugänglichkeit),,
8.70807405790714,47.3518545762007,Spielplatz Schulhaus Krämeracker ,,,,,Schulanlage Krämeracker,Freizeitanlage: Spielplatz,halb-öffentlicher Raum (eingeschränkte resp. reglementierte Zugänglichkeit),"Auf dem Schulgelände Krämeracker befindet sich ein grosses Klettergerüst aus Holz wie auch Baumstämme zum Balancie- ren und zwei Schaukeln. Ein Teil des Spiel- platzes befindet sich in der Sonne und der andere im Schatten einiger Bäume. Man kann sich bequem auf die Baumstämme setzen, richtige Sitzbänke hat es nicht.",
8.72971248406649,47.3538949783306,Spielplatz Schulhaus Weidli,,,,,Schulanlage Weidli,Freizeitanlage: Spielplatz,halb-öffentlicher Raum (eingeschränkte resp. reglementierte Zugänglichkeit),"Das Schulhaus Weidli bietet neben zwei Schaukeln und einem kleinen Balancier- parcours noch zwei Pingpongtische, einen grossen Fuss-/Basketballplatz und eine sehr grosse Wiese zum Spielen und Entspannen. Ein paar Bäume spenden Schatten auf die Wiese und ein wenig abseits befinden sich zwei Sitzbänke.",
8.71781746368353,47.3492021957106,Spielplatz Trampoline Hochhäuser,,,,,,Freizeitanlage: Spielplatz,öffentlicher Raum (resp. vergleichbare Zugänglichkeit),Im Zentrum vom Uster hat es drei in den Boden eingebaute Trampoline. Ausserdem hat es ein kleines Wasserspiel und eine lange Sitzbank zum Ausruhen.,
8.72054900856791,47.345828010103,Spielplatz Villa am Aabach,,,,,,Freizeitanlage: Spielplatz,öffentlicher Raum (resp. vergleichbare Zugänglichkeit),"Hinter dem Dorfbad, gleich bei der Villa am Aabach, befinden sich eine grosse Fussballwiese sowie einige Reckstangen. Es hat keine Sitzbank, dafür eine schöne Wiese mit alten Bäumen zum Picknicken und Entspannen. ",
8.71514000856204,47.3480060101053,Spielplatz Untere Farb,,,,,,Freizeitanlage: Spielplatz,öffentlicher Raum (resp. vergleichbare Zugänglichkeit),"Anschliessend zum Stadtpark, im Schatten eines schönen Magnolienbaums befindet sich eine kleine Drehbank und ein grosser Sandplatz mit Brunnen zum Spielen. Rundherum hat es eine Wiese zum Ent- spannen und einige Steine sowie eine Sitzbank zum Ausruhen.  ",
8.73316767258885,47.3447473967264,einzelne Schaukel Sulzbacherstrasse,,,,,,Freizeitanlage: Spielplatz,öffentlicher Raum (resp. vergleichbare Zugänglichkeit),-,
8.72385800857181,47.3435310101013,Spielplatz Stauberberg,,,,,,Freizeitanlage: Spielplatz,öffentlicher Raum (resp. vergleichbare Zugänglichkeit),"Auf dem Stauberberg befindet sich ein grosser Spielplatz mit schöner Aussicht über Uster und auf den See. Mit einer Schaukel, Balancierbaumstämme, einer grosser Wiese und einem Spielbrunnen bietet der Spielplatz viel Abwechslung und Spass. Es hat Sitzbänke im Schatten und eine Grillstelle.",
8.74292700858341,47.3645420101024,"Spielplatz Stapfer, Wermatswil",,,,,,Freizeitanlage: Spielplatz,öffentlicher Raum (resp. vergleichbare Zugänglichkeit),An der ruhigen Ecke Chammerholz-/Leuberg- strasse findet man ein aus Holz gebautes Kletter- sowie Balanciergerüst mit einem Kiesuntergrund. Nebenan befindet sich ein kleiner Fussballplatz. Es hat keine Sitzbank in der Nähe. Ansonsten ein sehr schöner Spielplatz.,
8.71270800855964,47.3482170101061,Spielplatz Stadtpark,,,,,,Freizeitanlage: Spielplatz,öffentlicher Raum (resp. vergleichbare Zugänglichkeit),"Im schönen Stadtpark von Uster befindet sich ein kleiner Spielplatz mit Rutsche, einer Drehscheibe und einem kleinen Klettergerüst. Ein paar Bäume spenden Schatten über den Sandkasten und den Sitzbänken. Hinter dem Spielplatz befindet sich eine kleine Wiese zum Spielen und entspannen.",
8.74620700858727,47.3622740101007,Spielplatz Schulhaus Wermatswil,,,,,Schulanlage Wermatswil,Freizeitanlage: Spielplatz,halb-öffentlicher Raum (eingeschränkte resp. reglementierte Zugänglichkeit),"Mit einer Wiese, einem Kletterturm so- wie auch einem Klettergerüst und einer Rutsche bietet das Schulhaus Abwechslung beim Spielen. Bäume spenden Schatten und neben der Wiese befindet sich eine überdachte Sitzbank.",
8.69278900853348,47.3705630101191,Spielplatz Schulhaus Türmli,,,,,,Freizeitanlage: Spielplatz,halb-öffentlicher Raum (eingeschränkte resp. reglementierte Zugänglichkeit),Das alte Schulhaus Türmli bietet auf dem kleinen Areal ein Klettergerüst aus Holz und eine Wippe. Ausserdem hat es noch ein Fussballtor und als Sitzgelegenheit eine tiefe Steinmauer. ,
8.71625500856537,47.3408170101026,Spielplatz Schulhaus Talacker,,,,,Schulanlage Talacker,Freizeitanlage: Spielplatz,halb-öffentlicher Raum (eingeschränkte resp. reglementierte Zugänglichkeit),"Der grosse Spielplatz vom Schulhaus Talacker bietet ein Klettergerüst, Kraken, eine Drehscheibe sowie eine Seilbahn. Auf der einen Seite befindet sich eine grosse Spielwiese und auf der anderen ein Fuss-/ Basketballplatz. Eine lustige Pneuwippe ist das Highlight dieses Spielplatzes. In der Nähe findet man überdachte Sitzbänke mit Überblick über den ganzen Spielplatz.",
8.7466120085983,47.3286420100897,Spielplatz Schulhaus Sulzbach,,,,,,Freizeitanlage: Spielplatz,halb-öffentlicher Raum (eingeschränkte resp. reglementierte Zugänglichkeit),"Im ruhigen Sulzbach befindet sich ein bescheidener Spielplatz mit einer Rutsche, einer Schaukel und einem Sandkasten. Dazu hat es noch einen Basketballkorb und einige Sitzbänke in der Sonne.  ",
8.69288460622126,47.3684083425037,Spielplatz Schulhaus Singvogel (Bühl),,,,,Schulanlage Singvogel,Freizeitanlage: Spielplatz,halb-öffentlicher Raum (eingeschränkte resp. reglementierte Zugänglichkeit),"Gegenüber vom Spielplatz Singvogel befin- det sich der wunderschöne Spielplatz Bühl. Der Spielplatz bietet eine Rutsche, einen Sandplatz und Brunnen zum Spielen, eine Schaukel und einen Tunnel. Die Bäume um den Spielplatz herum spenden Schatten über den Spielbereich und die Sitzbank. ",
8.71236900855913,47.3488030101063,Spielplatz Schulhaus Pünt,,,,,Schulanlage Pünt,Freizeitanlage: Spielplatz,halb-öffentlicher Raum (eingeschränkte resp. reglementierte Zugänglichkeit),Im Anschluss zum Stadtpark befindet sich der Spielplatz Pünt. Der Spielplatz besteht aus einem schwierigeren Klettergerüst und einer Korbschaukel in knalligem Grün. Es hat eine Sitzbank gleich beim Klettergerüst. Pingpongtische sind auch vorhanden. Dieser Spielplatz ist für Kinder ab 3 Jahren geeignet.,
8.7309440085778,47.3460520101,Spielplatz Schulhaus Oberuster,,,,,Schulanlage Oberuster,Freizeitanlage: Spielplatz,halb-öffentlicher Raum (eingeschränkte resp. reglementierte Zugänglichkeit),Hinter dem Schulhaus Oberuster stehen ein Klettergerüst sowie ein Brunnen zum Spielen und Balancierbaumstämme. Einige Betonröhren laden zum Verstecken ein. Auch ein Platz zum Basketball- und Fuss- ballspielen ist vorhanden. Gleich neben dem Spielplatz gibt es eine grosse Wiese zum Picknicken und Spielen.,
8.70309700855191,47.3434670101073,Spielplatz Schulhaus Niederuster,,,,,Schulanlage Niederuster,Freizeitanlage: Spielplatz,halb-öffentlicher Raum (eingeschränkte resp. reglementierte Zugänglichkeit),"Auf dem Schulareal Niederuster hat es einen grossen Spielplatz mit Klettertürmen, zwei Rutschen, ein grosses Balanciergerüst und eine weite Wiese zum Spielen. Schöne, alte Bäume spenden viel Schatten über den Spielplatz und den Sitzbänken. Im Sommer lädt zudem ein grosser Brunnen zum Plantschen ein.",
8.72206100856636,47.3553280101056,Spielplatz Schulhaus Hasenbühl,,,,,Schulanlage Hasenbühl,Freizeitanlage: Spielplatz,halb-öffentlicher Raum (eingeschränkte resp. reglementierte Zugänglichkeit),Mit einem grossen Balanciergerüst so- wie verschiedenen Schaukeln und einem Fussballplatz ermöglicht der Spielplatz viel Abwechslung beim Spielen. Es hat keine Sitzbänke in der Nähe. Dafür bietet der direkt angrenzende Wald noch viel Platz zum Spielen und Austoben.,
8.71768400856042,47.3608460101087,Spielplatz Schulhaus Gschwader,,,,,Schulanlage Gschwader,Freizeitanlage: Spielplatz,halb-öffentlicher Raum (eingeschränkte resp. reglementierte Zugänglichkeit),"Auf einem grösseren Schulplatz bietet der Spielplatz Balancierbaumstämme, ein Sandkasten mit Wasser, ein Klettergerüst wie auch Reckstangen und genügend Platz, um zu rennen und zu toben. Es hat eine grössere Sitzbank in der Sonne sowie einige überdachte Sitzgelegenheiten etwas weiter entfernt.",
